county_id,name,state_id,population
1,Autauga,1,59759
2,Baldwin,1,246435
3,Barbour,1,24706
4,Bibb,1,22005
5,Blount,1,59512
6,Bullock,1,10202
7,Butler,1,18650
8,Calhoun,1,115788
9,Chambers,1,34088
10,Cherokee,1,25302
11,Chilton,1,45884
12,Choctaw,1,12439
13,Clarke,1,22515
14,Clay,1,14198
15,Cleburne,1,15346
16,Coffee,1,54805
17,Colbert,1,58033
18,Conecuh,1,11206
19,Coosa,1,10166
20,Covington,1,37602
21,Crenshaw,1,13025
22,Cullman,1,90665
23,Dale,1,49544
24,Dallas,1,36767
25,DeKalb,1,71998
26,Elmore,1,89563
27,Escambia,1,36666
28,Etowah,1,103088
29,Fayette,1,16118
30,Franklin,1,31932
31,Geneva,1,26783
32,Greene,1,7422
33,Hale,1,14595
34,Henry,1,17655
35,Houston,1,108079
36,Jackson,1,52891
37,Jefferson,1,665409
38,Lamar,1,13705
39,Lauderdale,1,95878
40,Lawrence,1,33214
41,Lee,1,180773
42,Limestone,1,110900
43,Lowndes,1,9777
44,Macon,1,18516
45,Madison,1,403565
46,Marengo,1,18745
47,Marion,1,29156
48,Marshall,1,99423
49,Mobile,1,411411
50,Monroe,1,19404
51,Montgomery,1,226361
52,Morgan,1,124211
53,Perry,1,8035
54,Pickens,1,18697
55,Pike,1,33014
56,Randolph,1,22479
57,Russell,1,58555
58,St Clair,1,93932
59,Shelby,1,230115
60,Sumter,1,11853
61,Talladega,1,80704
62,Tallapoosa,1,40977
63,Tuscaloosa,1,236780
64,Walker,1,64339
65,Washington,1,15122
66,Wilcox,1,10059
67,Winston,1,23755
68,Aleutians East Borough,2,3398
69,Aleutians West Census Area,2,5122
70,Anchorage Municipality,2,287145
71,Bethel Census Area,2,18257
72,Bristol Bay Borough,2,865
73,Chugach Census Area,2,6874
74,Copper River Census Area,2,2589
75,Denali Borough,2,1585
76,Dillingham Census Area,2,4723
77,Fairbanks North Star Borough,2,95356
78,Haines Borough,2,2056
79,Hoonah-Angoon Census Area,2,2287
80,Juneau City and Borough,2,31685
81,Kenai Peninsula Borough,2,60690
82,Ketchikan Gateway Borough,2,13741
83,Kodiak Island Borough,2,12720
84,Kusilvak Census Area,2,8278
85,Lake and Peninsula Borough,2,1381
86,Matanuska-Susitna Borough,2,113325
87,Nome Census Area,2,9835
88,North Slope Borough,2,10805
89,Northwest Arctic Borough,2,7423
90,Petersburg Borough,2,3360
91,Prince of Wales-Hyder Census Area,2,5650
92,Sitka City and Borough,2,8382
93,Skagway Municipality,2,1081
94,Southeast Fairbanks Census Area,2,7021
95,Wrangell City and Borough,2,2070
96,Yakutat City and Borough,2,700
97,Yukon-Koyukuk Census Area,2,5179
98,Apache,3,65432
99,Cochise,3,125663
100,Coconino,3,144060
101,Gila,3,53922
102,Graham,3,38779
103,Greenlee,3,9302
104,La Paz,3,16506
105,Maricopa,3,4551524
106,Mohave,3,220816
107,Navajo,3,108650
108,Pima,3,1057597
109,Pinal,3,464154
110,Santa Cruz,3,48759
111,Yavapai,3,246191
112,Yuma,3,207842
113,Arkansas,4,16512
114,Ashley,4,18354
115,Baxter,4,42435
116,Benton,4,302863
117,Boone,4,38284
118,Bradley,4,10135
119,Calhoun,4,4695
120,Carroll,4,28742
121,Chicot,4,9873
122,Clark,4,21250
123,Clay,4,14265
124,Cleburne,4,25284
125,Cleveland,4,7467
126,Columbia,4,22216
127,Conway,4,21046
128,Craighead,4,113017
129,Crawford,4,61075
130,Crittenden,4,47061
131,Cross,4,16601
132,Dallas,4,6191
133,Desha,4,10771
134,Drew,4,16911
135,Faulkner,4,127665
136,Franklin,4,17271
137,Fulton,4,12382
138,Garland,4,100089
139,Grant,4,18160
140,Greene,4,46448
141,Hempstead,4,19453
142,Hot Spring,4,33203
143,Howard,4,12557
144,Independence,4,37945
145,Izard,4,14048
146,Jackson,4,16624
147,Jefferson,4,64246
148,Johnson,4,26001
149,Lafayette,4,6101
150,Lawrence,4,16205
151,Lee,4,8364
152,Lincoln,4,12916
153,Little River,4,11821
154,Logan,4,21253
155,Lonoke,4,75225
156,Madison,4,17486
157,Marion,4,17254
158,Miller,4,42552
159,Mississippi,4,38896
160,Monroe,4,6564
161,Montgomery,4,8556
162,Nevada,4,8181
163,Newton,4,7078
164,Ouachita,4,22049
165,Perry,4,10063
166,Phillips,4,15304
167,Pike,4,10179
168,Poinsett,4,22495
169,Polk,4,19337
170,Pope,4,64065
171,Prairie,4,8069
172,Pulaski,4,399145
173,Randolph,4,18837
174,St Francis,4,22451
175,Saline,4,127357
176,Scott,4,9805
177,Searcy,4,7918
178,Sebastian,4,129059
179,Sevier,4,15686
180,Sharp,4,17810
181,Stone,4,12575
182,Union,4,37752
183,Van Buren,4,16102
184,Washington,4,256054
185,White,4,77755
186,Woodruff,4,6049
187,Yell,4,20129
188,Alameda,5,1628997
189,Alpine,5,1190
190,Amador,5,41412
191,Butte,5,207303
192,Calaveras,5,46563
193,Colusa,5,21914
194,Contra Costa,5,1156966
195,Del Norte,5,27082
196,El Dorado,5,192646
197,Fresno,5,1015190
198,Glenn,5,28339
199,Humboldt,5,135010
200,Imperial,5,178713
201,Inyo,5,18718
202,Kern,5,916108
203,Kings,5,152981
204,Lake,5,68191
205,Lassen,5,29904
206,Los Angeles,5,9721138
207,Madera,5,160256
208,Marin,5,256018
209,Mariposa,5,17020
210,Mendocino,5,89783
211,Merced,5,290014
212,Modoc,5,8511
213,Mono,5,12978
214,Monterey,5,432858
215,Napa,5,134300
216,Nevada,5,102293
217,Orange,5,3151184
218,Placer,5,417772
219,Plumas,5,19351
220,Riverside,5,2473902
221,Sacramento,5,1584169
222,San Benito,5,67579
223,San Bernardino,5,2193656
224,San Diego,5,3276208
225,San Francisco,5,808437
226,San Joaquin,5,793229
227,San Luis Obispo,5,282013
228,San Mateo,5,729181
229,Santa Barbara,5,443837
230,Santa Clara,5,1870945
231,Santa Cruz,5,264370
232,Shasta,5,180930
233,Sierra,5,3217
234,Siskiyou,5,43660
235,Solano,5,448747
236,Sonoma,5,482650
237,Stanislaus,5,551275
238,Sutter,5,98503
239,Tehama,5,65245
240,Trinity,5,15781
241,Tulare,5,477544
242,Tuolumne,5,54531
243,Ventura,5,832605
244,Yolo,5,222115
245,Yuba,5,84310
246,Adams,6,527575
247,Alamosa,6,16592
248,Arapahoe,6,655808
249,Archuleta,6,14003
250,Baca,6,3432
251,Bent,6,5399
252,Boulder,6,327468
253,Broomfield,6,76121
254,Chaffee,6,20223
255,Cheyenne,6,1732
256,Clear Creek,6,9355
257,Conejos,6,7579
258,Costilla,6,3603
259,Crowley,6,5614
260,Custer,6,5335
261,Delta,6,31602
262,Denver,6,713252
263,Dolores,6,2455
264,Douglas,6,375988
265,Eagle,6,55285
266,Elbert,6,27799
267,El Paso,6,740567
268,Fremont,6,49621
269,Garfield,6,62271
270,Gilpin,6,5891
271,Grand,6,15769
272,Gunnison,6,17267
273,Hinsdale,6,775
274,Huerfano,6,7082
275,Jackson,6,1302
276,Jefferson,6,576143
277,Kiowa,6,1424
278,Kit Carson,6,6961
279,Lake,6,7327
280,La Plata,6,56607
281,Larimer,6,366778
282,Las Animas,6,14327
283,Lincoln,6,5510
284,Logan,6,20823
285,Mesa,6,158636
286,Mineral,6,931
287,Moffat,6,13177
288,Montezuma,6,26468
289,Montrose,6,43811
290,Morgan,6,29239
291,Otero,6,18303
292,Ouray,6,5100
293,Park,6,17939
294,Phillips,6,4449
295,Pitkin,6,16876
296,Prowers,6,11854
297,Pueblo,6,169544
298,Rio Blanco,6,6569
299,Rio Grande,6,11325
300,Routt,6,25007
301,Saguache,6,6623
302,San Juan,6,803
303,San Miguel,6,8003
304,Sedgwick,6,2295
305,Summit,6,30565
306,Teller,6,24857
307,Washington,6,4812
308,Weld,6,350176
309,Yuma,6,9899
310,Capitol Planning Region,7,981447
311,Greater Bridgeport Planning Region,7,327286
312,Lower Connecticut River Valley Planning Region,7,176622
313,Naugatuck Valley Planning Region,7,454083
314,Northeastern Connecticut Planning Region,7,96196
315,Northwest Hills Planning Region,7,113234
316,South Central Connecticut Planning Region,7,573244
317,Southeastern Connecticut Planning Region,7,280403
318,Western Connecticut Planning Region,7,623690
319,Kent,8,186946
320,New Castle,8,575494
321,Sussex,8,255956
322,District of Columbia,9,671803
323,Alachua,10,284030
324,Baker,10,27803
325,Bay,10,185134
326,Bradford,10,27313
327,Brevard,10,630693
328,Broward,10,1947026
329,Calhoun,10,13464
330,Charlotte,10,202661
331,Citrus,10,162529
332,Clay,10,226589
333,Collier,10,397994
334,Columbia,10,71908
335,DeSoto,10,35312
336,Dixie,10,17124
337,Duval,10,1016536
338,Escambia,10,324878
339,Flagler,10,126705
340,Franklin,10,12498
341,Gadsden,10,43403
342,Gilchrist,10,18992
343,Glades,10,12454
344,Gulf,10,15314
345,Hamilton,10,13217
346,Hardee,10,25645
347,Hendry,10,41339
348,Hernando,10,206896
349,Highlands,10,105618
350,Hillsborough,10,1513301
351,Holmes,10,19651
352,Indian River,10,167352
353,Jackson,10,48211
354,Jefferson,10,15042
355,Lafayette,10,7786
356,Lake,10,410139
357,Lee,10,822453
358,Leon,10,297369
359,Levy,10,45260
360,Liberty,10,7603
361,Madison,10,18198
362,Manatee,10,429125
363,Marion,10,396415
364,Martin,10,162006
365,Miami-Dade,10,2673837
366,Monroe,10,81708
367,Nassau,10,97899
368,Okaloosa,10,216482
369,Okeechobee,10,40412
370,Orange,10,1452726
371,Osceola,10,422545
372,Palm Beach,10,1518477
373,Pasco,10,608794
374,Pinellas,10,961739
375,Polk,10,787404
376,Putnam,10,74731
377,St Johns,10,306841
378,St Lucie,10,358704
379,Santa Rosa,10,198268
380,Sarasota,10,462286
381,Seminole,10,478772
382,Sumter,10,144970
383,Suwannee,10,45411
384,Taylor,10,21283
385,Union,10,15460
386,Volusia,10,579192
387,Wakulla,10,35178
388,Walton,10,83304
389,Washington,10,25414
390,Appling,11,18428
391,Atkinson,11,8183
392,Bacon,11,11191
393,Baker,11,2788
394,Baldwin,11,43635
395,Banks,11,19328
396,Barrow,11,89299
397,Bartow,11,112816
398,Ben Hill,11,17069
399,Berrien,11,18214
400,Bibb,11,156197
401,Bleckley,11,12257
402,Brantley,11,18183
403,Brooks,11,16253
404,Bryan,11,48225
405,Bulloch,11,83059
406,Burke,11,24388
407,Butts,11,26649
408,Calhoun,11,5469
409,Camden,11,57013
410,Candler,11,11000
411,Carroll,11,124592
412,Catoosa,11,68826
413,Charlton,11,12781
414,Chatham,11,301107
415,Chattahoochee,11,8819
416,Chattooga,11,24936
417,Cherokee,11,281278
418,Clarke,11,129875
419,Clay,11,2845
420,Clayton,11,296564
421,Clinch,11,6662
422,Cobb,11,771952
423,Coffee,11,43172
424,Colquitt,11,45762
425,Columbia,11,162419
426,Cook,11,17404
427,Coweta,11,152882
428,Crawford,11,12140
429,Crisp,11,19708
430,Dade,11,16081
431,Dawson,11,30138
432,Decatur,11,28982
433,DeKalb,11,762820
434,Dodge,11,19802
435,Dooly,11,10572
436,Dougherty,11,82966
437,Douglas,11,147316
438,Early,11,10574
439,Echols,11,3686
440,Effingham,11,69041
441,Elbert,11,19814
442,Emanuel,11,22929
443,Evans,11,10695
444,Fannin,11,25737
445,Fayette,11,122030
446,Floyd,11,99443
447,Forsyth,11,267237
448,Franklin,11,24128
449,Fulton,11,1074634
450,Gilmer,11,32407
451,Glascock,11,2939
452,Glynn,11,85079
453,Gordon,11,58954
454,Grady,11,26008
455,Greene,11,20139
456,Gwinnett,11,975353
457,Habersham,11,47475
458,Hall,11,212692
459,Hancock,11,8387
460,Haralson,11,31337
461,Harris,11,36276
462,Hart,11,26909
463,Heard,11,11725
464,Henry,11,248364
465,Houston,11,169631
466,Irwin,11,9126
467,Jackson,11,83936
468,Jasper,11,15951
469,Jeff Davis,11,14889
470,Jefferson,11,15314
471,Jenkins,11,8689
472,Johnson,11,9242
473,Jones,11,28472
474,Lamar,11,19467
475,Lanier,11,10171
476,Laurens,11,49660
477,Lee,11,33642
478,Liberty,11,68030
479,Lincoln,11,7841
480,Long,11,18348
481,Lowndes,11,119739
482,Lumpkin,11,34796
483,McDuffie,11,21713
484,McIntosh,11,11180
485,Macon,11,11765
486,Madison,11,31473
487,Marion,11,7449
488,Meriwether,11,20845
489,Miller,11,5807
490,Mitchell,11,21116
491,Monroe,11,29427
492,Montgomery,11,8655
493,Morgan,11,21031
494,Murray,11,40472
495,Muscogee,11,202616
496,Newton,11,117621
497,Oconee,11,43588
498,Oglethorpe,11,15469
499,Paulding,11,178421
500,Peach,11,28562
501,Pickens,11,34826
502,Pierce,11,20168
503,Pike,11,19990
504,Polk,11,43709
505,Pulaski,11,9984
506,Putnam,11,22984
507,Quitman,11,2249
508,Rabun,11,17206
509,Randolph,11,6116
510,Richmond,11,206640
511,Rockdale,11,94984
512,Schley,11,4496
513,Screven,11,13977
514,Seminole,11,9127
515,Spalding,11,68919
516,Stephens,11,26767
517,Stewart,11,4648
518,Sumter,11,28877
519,Talbot,11,5747
520,Taliaferro,11,1600
521,Tattnall,11,24064
522,Taylor,11,7737
523,Telfair,11,12354
524,Terrell,11,8754
525,Thomas,11,45561
526,Tift,11,41412
527,Toombs,11,26837
528,Towns,11,12972
529,Treutlen,11,6365
530,Troup,11,70191
531,Turner,11,8842
532,Twiggs,11,7680
533,Union,11,26388
534,Upson,11,28086
535,Walker,11,68915
536,Walton,11,103065
537,Ware,11,35614
538,Warren,11,5155
539,Washington,11,19738
540,Wayne,11,30896
541,Webster,11,2328
542,Wheeler,11,7314
543,White,11,28806
544,Whitfield,11,103132
545,Wilcox,11,8761
546,Wilkes,11,9599
547,Wilkinson,11,8681
548,Worth,11,20424
549,Hawaii,12,206315
550,Honolulu,12,995638
551,Kalawao,12,82
552,Kauai,12,73810
553,Maui,12,164351
554,Ada,13,518907
555,Adams,13,4817
556,Bannock,13,89517
557,Bear Lake,13,6722
558,Benewah,13,10370
559,Bingham,13,49923
560,Blaine,13,24866
561,Boise,13,8333
562,Bonner,13,51414
563,Bonneville,13,129496
564,Boundary,13,13345
565,Butte,13,2684
566,Camas,13,1153
567,Canyon,13,251065
568,Caribou,13,7190
569,Cassia,13,25655
570,Clark,13,806
571,Clearwater,13,9015
572,Custer,13,4506
573,Elmore,13,29403
574,Franklin,13,15189
575,Fremont,13,13978
576,Gem,13,20418
577,Gooding,13,15715
578,Idaho,13,17593
579,Jefferson,13,33428
580,Jerome,13,25311
581,Kootenai,13,183578
582,Latah,13,40978
583,Lemhi,13,8240
584,Lewis,13,3763
585,Lincoln,13,5329
586,Madison,13,54976
587,Minidoka,13,22194
588,Nez Perce,13,43004
589,Oneida,13,4712
590,Owyhee,13,12613
591,Payette,13,26956
592,Power,13,8068
593,Shoshone,13,14012
594,Teton,13,12544
595,Twin Falls,13,93696
596,Valley,13,12464
597,Washington,13,11087
598,Adams,14,64725
599,Alexander,14,4858
600,Bond,14,16566
601,Boone,14,53154
602,Brown,14,6330
603,Bureau,14,32828
604,Calhoun,14,4360
605,Carroll,14,15529
606,Cass,14,12657
607,Champaign,14,206542
608,Christian,14,33436
609,Clark,14,15229
610,Clay,14,13047
611,Clinton,14,36909
612,Coles,14,46334
613,Cook,14,5109292
614,Crawford,14,18536
615,Cumberland,14,10324
616,DeKalb,14,100232
617,De Witt,14,15310
618,Douglas,14,19755
619,DuPage,14,920901
620,Edgar,14,16433
621,Edwards,14,6071
622,Effingham,14,34325
623,Fayette,14,21305
624,Ford,14,13249
625,Franklin,14,37242
626,Fulton,14,33021
627,Gallatin,14,4855
628,Greene,14,11651
629,Grundy,14,53041
630,Hamilton,14,7984
631,Hancock,14,17244
632,Hardin,14,3597
633,Henderson,14,6151
634,Henry,14,48419
635,Iroquois,14,26473
636,Jackson,14,52617
637,Jasper,14,9212
638,Jefferson,14,36400
639,Jersey,14,21246
640,Jo Daviess,14,21758
641,Johnson,14,13381
642,Kane,14,514182
643,Kankakee,14,106074
644,Kendall,14,137254
645,Knox,14,48640
646,Lake,14,709150
647,LaSalle,14,108078
648,Lawrence,14,14914
649,Lee,14,33848
650,Livingston,14,35521
651,Logan,14,27591
652,McDonough,14,26861
653,McHenry,14,311747
654,McLean,14,171141
655,Macon,14,101483
656,Macoupin,14,44245
657,Madison,14,263864
658,Marion,14,36914
659,Marshall,14,11678
660,Mason,14,12748
661,Massac,14,13896
662,Menard,14,12121
663,Mercer,14,15504
664,Monroe,14,35033
665,Montgomery,14,28020
666,Morgan,14,32209
667,Moultrie,14,14323
668,Ogle,14,51351
669,Peoria,14,178383
670,Perry,14,20588
671,Piatt,14,16723
672,Pike,14,14484
673,Pope,14,3770
674,Pulaski,14,4991
675,Putnam,14,5572
676,Randolph,14,30068
677,Richland,14,15435
678,Rock Island,14,141527
679,St Clair,14,252671
680,Saline,14,23087
681,Sangamon,14,194534
682,Schuyler,14,6746
683,Scott,14,4790
684,Shelby,14,20761
685,Stark,14,5345
686,Stephenson,14,43627
687,Tazewell,14,129911
688,Union,14,16767
689,Vermilion,14,72337
690,Wabash,14,11087
691,Warren,14,16354
692,Washington,14,13643
693,Wayne,14,15872
694,White,14,13614
695,Whiteside,14,54658
696,Will,14,696757
697,Williamson,14,66695
698,Winnebago,14,282188
699,Woodford,14,38128
700,Adams,15,36068
701,Allen,15,391449
702,Bartholomew,15,83540
703,Benton,15,8719
704,Blackford,15,11919
705,Boone,15,74164
706,Brown,15,15570
707,Carroll,15,20555
708,Cass,15,37540
709,Clark,15,124237
710,Clay,15,26379
711,Clinton,15,32843
712,Crawford,15,10536
713,Daviess,15,33418
714,Dearborn,15,51138
715,Decatur,15,26416
716,DeKalb,15,43731
717,Delaware,15,112031
718,Dubois,15,43632
719,Elkhart,15,206890
720,Fayette,15,23349
721,Floyd,15,80714
722,Fountain,15,16574
723,Franklin,15,23028
724,Fulton,15,20327
725,Gibson,15,32993
726,Grant,15,66022
727,Greene,15,31006
728,Hamilton,15,364921
729,Hancock,15,83070
730,Harrison,15,39851
731,Hendricks,15,182534
732,Henry,15,48915
733,Howard,15,83574
734,Huntington,15,36834
735,Jackson,15,46300
736,Jasper,15,33281
737,Jay,15,20198
738,Jefferson,15,32946
739,Jennings,15,27536
740,Johnson,15,165782
741,Knox,15,35789
742,Kosciusko,15,80826
743,LaGrange,15,40866
744,Lake,15,499689
745,LaPorte,15,111675
746,Lawrence,15,45222
747,Madison,15,131744
748,Marion,15,969466
749,Marshall,15,46332
750,Martin,15,9803
751,Miami,15,35674
752,Monroe,15,139745
753,Montgomery,15,38273
754,Morgan,15,72236
755,Newton,15,13823
756,Noble,15,47367
757,Ohio,15,6114
758,Orange,15,19623
759,Owen,15,21482
760,Parke,15,16369
761,Perry,15,19183
762,Pike,15,12168
763,Porter,15,174791
764,Posey,15,25063
765,Pulaski,15,12485
766,Putnam,15,37301
767,Randolph,15,24437
768,Ripley,15,29087
769,Rush,15,16673
770,St Joseph,15,272234
771,Scott,15,24588
772,Shelby,15,44991
773,Spencer,15,19967
774,Starke,15,23258
775,Steuben,15,34725
776,Sullivan,15,20670
777,Switzerland,15,10006
778,Tippecanoe,15,188717
779,Tipton,15,15361
780,Union,15,6952
781,Vanderburgh,15,179744
782,Vermillion,15,15451
783,Vigo,15,106006
784,Wabash,15,30828
785,Warren,15,8461
786,Warrick,15,65185
787,Washington,15,28224
788,Wayne,15,66273
789,Wells,15,28335
790,White,15,24598
791,Whitley,15,34627
792,Adair,16,7494
793,Adams,16,3611
794,Allamakee,16,13960
795,Appanoose,16,12094
796,Audubon,16,5598
797,Benton,16,25711
798,Black Hawk,16,130274
799,Boone,16,26609
800,Bremer,16,25259
801,Buchanan,16,20714
802,Buena Vista,16,20600
803,Butler,16,14269
804,Calhoun,16,9725
805,Carroll,16,20567
806,Cass,16,13104
807,Cedar,16,18399
808,Cerro Gordo,16,42409
809,Cherokee,16,11491
810,Chickasaw,16,11716
811,Clarke,16,9692
812,Clay,16,16475
813,Clayton,16,17027
814,Clinton,16,46344
815,Crawford,16,16123
816,Dallas,16,108016
817,Davis,16,9130
818,Decatur,16,7683
819,Delaware,16,17568
820,Des Moines,16,38293
821,Dickinson,16,18028
822,Dubuque,16,98677
823,Emmet,16,9176
824,Fayette,16,19294
825,Floyd,16,15337
826,Franklin,16,9916
827,Fremont,16,6464
828,Greene,16,8741
829,Grundy,16,12356
830,Guthrie,16,10647
831,Hamilton,16,14820
832,Hancock,16,10685
833,Hardin,16,16567
834,Harrison,16,14658
835,Henry,16,20196
836,Howard,16,9533
837,Humboldt,16,9572
838,Ida,16,6888
839,Iowa,16,16475
840,Jackson,16,19324
841,Jasper,16,37938
842,Jefferson,16,15698
843,Johnson,16,156420
844,Jones,16,20848
845,Keokuk,16,9904
846,Kossuth,16,14475
847,Lee,16,32840
848,Linn,16,229033
849,Louisa,16,10677
850,Lucas,16,8689
851,Lyon,16,12179
852,Madison,16,17036
853,Mahaska,16,21946
854,Marion,16,33642
855,Marshall,16,39879
856,Mills,16,14553
857,Mitchell,16,10532
858,Monona,16,8486
859,Monroe,16,7550
860,Montgomery,16,10205
861,Muscatine,16,42377
862,O'Brien,16,14060
863,Osceola,16,6036
864,Page,16,15143
865,Palo Alto,16,8764
866,Plymouth,16,25681
867,Pocahontas,16,7053
868,Polk,16,501089
869,Pottawattamie,16,93173
870,Poweshiek,16,18467
871,Ringgold,16,4670
872,Sac,16,9673
873,Scott,16,173924
874,Shelby,16,11645
875,Sioux,16,36050
876,Story,16,99673
877,Tama,16,16903
878,Taylor,16,5858
879,Union,16,11887
880,Van Buren,16,7256
881,Wapello,16,35043
882,Warren,16,54327
883,Washington,16,22571
884,Wayne,16,6467
885,Webster,16,36626
886,Winnebago,16,10617
887,Winneshiek,16,19974
888,Woodbury,16,105671
889,Worth,16,7319
890,Wright,16,12681
891,Allen,17,12579
892,Anderson,17,7776
893,Atchison,17,16108
894,Barber,17,4122
895,Barton,17,25080
896,Bourbon,17,14493
897,Brown,17,9364
898,Butler,17,68240
899,Chase,17,2548
900,Chautauqua,17,3415
901,Cherokee,17,19088
902,Cheyenne,17,2583
903,Clark,17,1933
904,Clay,17,8043
905,Cloud,17,8946
906,Coffey,17,8280
907,Comanche,17,1681
908,Cowley,17,34453
909,Crawford,17,39078
910,Decatur,17,2689
911,Dickinson,17,18430
912,Doniphan,17,7440
913,Douglas,17,119964
914,Edwards,17,2739
915,Elk,17,2441
916,Ellis,17,28941
917,Ellsworth,17,6355
918,Finney,17,37650
919,Ford,17,33848
920,Franklin,17,25992
921,Geary,17,35691
922,Gove,17,2717
923,Graham,17,2411
924,Grant,17,7197
925,Gray,17,5729
926,Greeley,17,1223
927,Greenwood,17,5939
928,Hamilton,17,2430
929,Harper,17,5323
930,Harvey,17,33801
931,Haskell,17,3576
932,Hodgeman,17,1755
933,Jackson,17,13286
934,Jefferson,17,18344
935,Jewell,17,2898
936,Johnson,17,619195
937,Kearny,17,3855
938,Kingman,17,7193
939,Kiowa,17,2404
940,Labette,17,19757
941,Lane,17,1556
942,Leavenworth,17,82892
943,Lincoln,17,2899
944,Linn,17,9796
945,Logan,17,2705
946,Lyon,17,31898
947,McPherson,17,30012
948,Marion,17,11868
949,Marshall,17,9982
950,Meade,17,3897
951,Miami,17,34867
952,Mitchell,17,5738
953,Montgomery,17,30996
954,Morris,17,5349
955,Morton,17,2599
956,Nemaha,17,10115
957,Neosho,17,15606
958,Ness,17,2645
959,Norton,17,5301
960,Osage,17,15654
961,Osborne,17,3490
962,Ottawa,17,5795
963,Pawnee,17,6179
964,Phillips,17,4809
965,Pottawatomie,17,26273
966,Pratt,17,9067
967,Rawlins,17,2528
968,Reno,17,61516
969,Republic,17,4642
970,Rice,17,9407
971,Riley,17,71108
972,Rooks,17,4813
973,Rush,17,2927
974,Russell,17,6639
975,Saline,17,53596
976,Scott,17,5014
977,Sedgwick,17,525525
978,Seward,17,21358
979,Shawnee,17,177480
980,Sheridan,17,2425
981,Sherman,17,5830
982,Smith,17,3533
983,Stafford,17,3993
984,Stanton,17,1963
985,Stevens,17,5175
986,Sumner,17,22473
987,Thomas,17,7893
988,Trego,17,2752
989,Wabaunsee,17,7019
990,Wallace,17,1488
991,Washington,17,5501
992,Wichita,17,2064
993,Wilson,17,8622
994,Woodson,17,3109
995,Wyandotte,17,165746
996,Adair,18,19067
997,Allen,18,21275
998,Anderson,18,24224
999,Ballard,18,7650
1000,Barren,18,44854
1001,Bath,18,12829
1002,Bell,18,23568
1003,Boone,18,139093
1004,Bourbon,18,20093
1005,Boyd,18,48110
1006,Boyle,18,30904
1007,Bracken,18,8452
1008,Breathitt,18,13351
1009,Breckinridge,18,20943
1010,Bullitt,18,83836
1011,Butler,18,12295
1012,Caldwell,18,12570
1013,Calloway,18,37685
1014,Campbell,18,93300
1015,Carlisle,18,4720
1016,Carroll,18,10938
1017,Carter,18,26395
1018,Casey,18,15920
1019,Christian,18,73037
1020,Clark,18,37061
1021,Clay,18,19913
1022,Clinton,18,9123
1023,Crittenden,18,8981
1024,Cumberland,18,5946
1025,Daviess,18,103222
1026,Edmonson,18,12269
1027,Elliott,18,7293
1028,Estill,18,14044
1029,Fayette,18,320347
1030,Fleming,18,15288
1031,Floyd,18,34978
1032,Franklin,18,51607
1033,Fulton,18,6382
1034,Gallatin,18,8763
1035,Garrard,18,17589
1036,Grant,18,25502
1037,Graves,18,36412
1038,Grayson,18,26631
1039,Green,18,11365
1040,Greenup,18,35403
1041,Hancock,18,9021
1042,Hardin,18,111862
1043,Harlan,18,25662
1044,Harrison,18,19103
1045,Hart,18,19600
1046,Henderson,18,44046
1047,Henry,18,15771
1048,Hickman,18,4422
1049,Hopkins,18,44812
1050,Jackson,18,12973
1051,Jefferson,18,773399
1052,Jessamine,18,54254
1053,Johnson,18,22244
1054,Kenton,18,170313
1055,Knott,18,13874
1056,Knox,18,29791
1057,Larue,18,15163
1058,Laurel,18,62885
1059,Lawrence,18,16109
1060,Lee,18,7261
1061,Leslie,18,10093
1062,Letcher,18,20893
1063,Lewis,18,12954
1064,Lincoln,18,24360
1065,Livingston,18,8963
1066,Logan,18,27877
1067,Lyon,18,9101
1068,McCracken,18,67490
1069,McCreary,18,16701
1070,McLean,18,9105
1071,Madison,18,95187
1072,Magoffin,18,11357
1073,Marion,18,19775
1074,Marshall,18,31777
1075,Martin,18,11095
1076,Mason,18,16930
1077,Meade,18,30001
1078,Menifee,18,6250
1079,Mercer,18,22902
1080,Metcalfe,18,10370
1081,Monroe,18,11355
1082,Montgomery,18,28367
1083,Morgan,18,14120
1084,Muhlenberg,18,30455
1085,Nelson,18,47392
1086,Nicholas,18,7805
1087,Ohio,18,23527
1088,Oldham,18,69431
1089,Owen,18,11290
1090,Owsley,18,3929
1091,Pendleton,18,14676
1092,Perry,18,27361
1093,Pike,18,56286
1094,Powell,18,13083
1095,Pulaski,18,65795
1096,Robertson,18,2229
1097,Rockcastle,18,16242
1098,Rowan,18,24388
1099,Russell,18,18178
1100,Scott,18,59099
1101,Shelby,18,48886
1102,Simpson,18,19949
1103,Spencer,18,20204
1104,Taylor,18,26407
1105,Todd,18,12404
1106,Trigg,18,14332
1107,Trimble,18,8539
1108,Union,18,12961
1109,Warren,18,139843
1110,Washington,18,12061
1111,Wayne,18,19681
1112,Webster,18,12726
1113,Whitley,18,36873
1114,Wolfe,18,6400
1115,Woodford,18,27062
1116,Acadia Parish,19,56744
1117,Allen Parish,19,22320
1118,Ascension Parish,19,130458
1119,Assumption Parish,19,20604
1120,Avoyelles Parish,19,38751
1121,Beauregard Parish,19,36570
1122,Bienville Parish,19,12641
1123,Bossier Parish,19,129276
1124,Caddo Parish,19,229025
1125,Calcasieu Parish,19,202418
1126,Caldwell Parish,19,9554
1127,Cameron Parish,19,4902
